File created on: 2024-10-01 18:05:30
File created on code in factory_simulation.jl
ParametersParameters(1, 60.0, 25.0, 2880.0, 180.0)
id,arrival_time,start_service_time,completion_time,interrupted
47,1990.25095,1990.25095,2015.25095, 0
48,2200.94875,2200.94875,2225.94875, 0
49,2202.89251,2225.94875,2250.94875, 0
50,2217.18251,2250.94875,2275.94875, 0
51,2234.32295,2275.94875,2300.94875, 0
52,2249.65506,2300.94875,2325.94875, 0
53,2297.38724,2325.94875,2350.94875, 0
54,2321.00689,2350.94875,2375.94875, 0
55,2373.07005,2375.94875,2400.94875, 0
56,2402.92861,2402.92861,2427.92861, 0
57,2440.24338,2440.24338,2465.24338, 0
58,2482.63212,2482.63212,2507.63212, 0
59,2487.82878,2507.63212,2532.63212, 0
60,2516.59528,2532.63212,2557.63212, 0
61,2582.61144,2582.61144,2607.61144, 0
62,2833.53225,2833.53225,2858.53225, 0
63,2850.71033,2858.53225,2883.53225, 0
64,2856.19632,2883.53225,2908.53225, 0
65,3034.18388,3034.18388,3059.18388, 0
66,3225.25947,3225.25947,3250.25947, 0
67,3423.47188,3423.47188,3448.47188, 0
68,3470.50894,3470.50894,3787.83725, 1
69,3525.12127,3787.83725,3812.83725, 1
70,3572.60620,3812.83725,3837.83725, 1
71,3608.75306,3837.83725,3862.83725, 1
72,3639.78563,3862.83725,3887.83725, 1
73,3760.53710,3887.83725,3912.83725, 1
74,3761.65177,3912.83725,3937.83725, 1
75,4051.24587,4051.24587,4076.24587, 0
76,4124.97312,4124.97312,4149.97312, 0
77,4129.66972,4149.97312,4174.97312, 0
78,4135.74144,4174.97312,4199.97312, 0
79,4190.05081,4199.97312,4224.97312, 0
80,4239.10865,4239.10865,4264.10865, 0
81,4286.56175,4286.56175,4311.56175, 0
82,4313.81211,4313.81211,4338.81211, 0
83,4371.33078,4371.33078,4396.33078, 0
84,4483.75438,4483.75438,4508.75438, 0
85,4524.49650,4524.49650,4549.49650, 0
86,4533.60187,4549.49650,4574.49650, 0
87,4655.46824,4655.46824,4680.46824, 0
88,4673.95451,4680.46824,4705.46824, 0
89,4747.61216,4747.61216,4772.61216, 0
90,4903.40805,4903.40805,4928.40805, 0
91,4931.79429,4931.79429,4956.79429, 0
92,5088.52417,5088.52417,5113.52417, 0
93,5174.31365,5174.31365,5199.31365, 0
94,5273.46293,5273.46293,5298.46293, 0
95,5358.54082,5358.54082,5383.54082, 0
96,5421.17542,5658.60370,5683.60370, 1
97,5558.31372,5683.60370,5708.60370, 1
98,5560.84576,5708.60370,5733.60370, 1
99,5609.39943,5733.60370,5758.60370, 1
100,5640.16916,5758.60370,5783.60370, 1
101,5666.68366,5783.60370,5808.60370, 0
102,5677.94950,5808.60370,5833.60370, 0
103,5690.23821,5833.60370,5858.60370, 0
104,5714.34578,5858.60370,5883.60370, 0
105,5715.71408,5883.60370,5908.60370, 0
106,5744.75380,5908.60370,5933.60370, 0
107,5761.58337,5933.60370,5958.60370, 0
108,5934.45545,5958.60370,5983.60370, 0
109,6257.51899,6257.51899,6282.51899, 0
110,6266.87062,6282.51899,6307.51899, 0
111,6446.54708,6446.54708,6471.54708, 0
112,6460.43194,6471.54708,6496.54708, 0
113,6493.98353,6496.54708,6521.54708, 0
114,6510.21786,6521.54708,6546.54708, 0
115,6632.96291,6632.96291,6657.96291, 0
116,6687.68029,6687.68029,6712.68029, 0
117,6717.85855,6717.85855,6742.85855, 0
118,6723.66774,6742.85855,6767.85855, 0
119,6734.53411,6767.85855,6792.85855, 0
120,6752.73661,6792.85855,6817.85855, 0
121,7100.19023,7100.19023,7125.19023, 0
122,7130.73139,7130.73139,7155.73139, 0
123,7189.68908,7189.68908,7214.68908, 0
124,7224.88003,7224.88003,7249.88003, 0
125,7298.83586,7298.83586,7323.83586, 0
126,7390.55374,7390.55374,7415.55374, 0
127,7438.04133,7438.04133,7463.04133, 0
128,7452.18688,7463.04133,7488.04133, 0
129,7493.74361,7493.74361,7518.74361, 0
130,7506.05727,7518.74361,7543.74361, 0
131,7554.13171,7554.13171,7579.13171, 0
132,7616.42450,7616.42450,7641.42450, 0
133,7728.87845,7728.87845,7753.87845, 0
134,7774.73226,7774.73226,7799.73226, 0
135,7909.64460,7909.64460,7934.64460, 0
136,7918.27451,7934.64460,7959.64460, 0
137,7922.80287,7959.64460,7984.64460, 0
138,8060.20514,8060.20514,8085.20514, 0
139,8111.42677,8111.42677,8136.42677, 0
140,8418.52199,8418.52199,8443.52199, 0
141,8453.13942,8453.13942,8478.13942, 0
142,8454.04135,8478.13942,8503.13942, 0
143,8509.60607,8509.60607,8534.60607, 0
144,8708.50428,8708.50428,8733.50428, 0
145,8808.11790,8808.11790,8833.11790, 0
146,8826.29498,8833.11790,8858.11790, 0
147,8952.18758,8952.18758,8977.18758, 0
148,9122.68815,9122.68815,9147.68815, 0
149,9147.48950,9147.68815,9172.68815, 0
150,9265.22525,9265.22525,9290.22525, 0
151,9285.39205,9290.22525,9315.22525, 0
152,9296.17010,9315.22525,9340.22525, 0
153,9315.03415,9340.22525,9365.22525, 0
154,9333.84469,9365.22525,9390.22525, 0
155,9369.88739,9390.22525,9415.22525, 0
156,9418.51436,9418.51436,9443.51436, 0
157,9478.82763,9478.82763,9503.82763, 0
158,9505.46453,9505.46453,9530.46453, 0
159,9574.48182,9574.48182,9599.48182, 0
160,9758.12121,9758.12121,9783.12121, 0
161,9802.66499,9802.66499,9827.66499, 0
162,9849.11284,9849.11284,9874.11284, 0
163,9881.56536,9881.56536,9906.56536, 0
164,9899.95971,9906.56536,9931.56536, 0
165,9959.46221,9959.46221,9984.46221, 0
166,9986.32118,9986.32118,10011.32118, 0
167,10028.59457,10028.59457,10053.59457, 0
168,10091.82086,10091.82086,10116.82086, 0
169,10156.61628,10156.61628,10181.61628, 0
170,10192.86030,10192.86030,10217.86030, 0
171,10192.89336,10217.86030,10242.86030, 0
172,10223.09629,10242.86030,10267.86030, 0
173,10252.98845,10267.86030,10292.86030, 0
174,10269.38145,10292.86030,10317.86030, 0
175,10541.62081,10541.62081,10566.62081, 0
176,10631.94476,10631.94476,10656.94476, 0
177,10706.38651,10706.38651,10731.38651, 0
178,10787.20004,10787.20004,10812.20004, 0
179,10820.09570,10820.09570,10845.09570, 0
180,10872.91046,10872.91046,10897.91046, 0
181,10926.26290,10926.26290,10951.26290, 0
182,11039.34400,11039.34400,11064.34400, 0
183,11129.35164,11129.35164,11154.35164, 0
184,11173.48444,11173.48444,11198.48444, 0
185,11190.44413,11198.48444,11223.48444, 0
186,11193.90834,11223.48444,11248.48444, 0
187,11248.06847,11248.48444,11273.48444, 0
188,11260.59534,11273.48444,11298.48444, 0
189,11310.52136,11310.52136,11335.52136, 0
190,11354.39388,11354.39388,11379.39388, 0
191,11385.92565,11385.92565,11410.92565, 0
192,11558.80846,11558.80846,11583.80846, 0
193,11559.57428,11583.80846,11608.80846, 0
194,11732.98638,11732.98638,11757.98638, 0
195,11844.66813,11844.66813,11869.66813, 0
196,11904.67007,11904.67007,11929.67007, 0
197,11913.92767,11929.67007,11954.67007, 0
198,11935.80124,11954.67007,11979.67007, 0
199,12107.86740,12107.86740,12132.86740, 0
200,12112.58355,12132.86740,12157.86740, 0
201,12194.57027,12194.57027,12219.57027, 0
202,12274.15133,12274.15133,12299.15133, 0
203,12307.48868,12307.48868,12332.48868, 0
204,12346.78368,12346.78368,12371.78368, 0
205,12535.40900,12535.40900,12560.40900, 0
206,12554.82067,12560.40900,12585.40900, 0
207,12613.19927,12613.19927,12638.19927, 0
208,12661.19397,12661.19397,12686.19397, 0
209,12755.13352,12755.13352,12780.13352, 0
210,12883.62158,12883.62158,12908.62158, 0
211,12919.12502,12919.12502,12944.12502, 0
212,12967.13928,12967.13928,12992.13928, 0
213,12979.40417,12992.13928,13017.13928, 0
214,13029.21752,13029.21752,13054.21752, 0
215,13039.12641,13054.21752,13079.21752, 0
216,13155.86359,13155.86359,13180.86359, 0
217,13168.56400,13180.86359,13205.86359, 0
218,13333.80963,13333.80963,13358.80963, 0
219,13337.72085,13358.80963,13383.80963, 0
220,13484.32921,13484.32921,13509.32921, 0
221,13570.21574,13570.21574,13595.21574, 0
222,13616.20218,13616.20218,13641.20218, 0
223,13629.99735,13641.20218,13666.20218, 0
224,13642.61518,13666.20218,13691.20218, 0
225,13711.81582,13711.81582,13736.81582, 0
226,13726.17856,13736.81582,13761.81582, 0
227,13915.54341,13915.54341,13940.54341, 0
228,13972.25127,13972.25127,13997.25127, 0
229,13993.72528,13997.25127,14022.25127, 0
230,14068.99059,14068.99059,14093.99059, 0
231,14113.46815,14113.46815,14138.46815, 0
232,14397.08592,14397.08592,14422.08592, 0
233,14444.23508,14444.23508,14469.23508, 0
234,14554.47205,14554.47205,14579.47205, 0
235,14555.11432,14579.47205,14604.47205, 0
236,14579.41151,14604.47205,14629.47205, 0
237,14598.36616,14629.47205,14654.47205, 0
238,14648.83339,14654.47205,14679.47205, 0
239,14759.78559,14759.78559,14784.78559, 0
240,15040.42413,15040.42413,15065.42413, 0
241,15105.00712,15105.00712,15130.00712, 0
242,15280.75493,15280.75493,15305.75493, 0
243,15462.52395,15462.52395,15487.52395, 0
244,15530.78143,15530.78143,15555.78143, 0
245,15548.25993,15555.78143,15580.78143, 0
246,15557.72266,15580.78143,15605.78143, 0
247,15572.97082,15605.78143,15630.78143, 0
248,15576.25871,15630.78143,15655.78143, 0
249,15911.88294,15911.88294,15936.88294, 0
250,15987.93874,15987.93874,16012.93874, 0
251,15997.03736,16012.93874,16037.93874, 0
252,16055.29614,16055.29614,16080.29614, 0
253,16069.72693,16080.29614,16105.29614, 0
254,16077.95711,16105.29614,16130.29614, 0
255,16146.35498,16146.35498,16171.35498, 0
256,16157.30782,16171.35498,16196.35498, 0
257,16193.40492,16196.35498,16221.35498, 0
258,16385.26062,16385.26062,16410.26062, 0
259,16405.80543,16410.26062,16435.26062, 0
260,16536.04608,16786.71137,16811.71137, 1
261,16593.62350,16811.71137,16836.71137, 1
262,16669.92245,16836.71137,16861.71137, 1
263,16694.39791,16861.71137,16886.71137, 1
264,16769.46390,16886.71137,16911.71137, 1
265,16769.85776,16911.71137,16936.71137, 1
266,16832.19091,16936.71137,16961.71137, 0
267,16840.88686,16961.71137,16986.71137, 0
268,16920.33436,16986.71137,17011.71137, 0
269,16936.36087,17011.71137,17672.01034, 1
270,17007.38858,17672.01034,17697.01034, 1
271,17066.44361,17697.01034,17722.01034, 1
272,17128.96159,17722.01034,17747.01034, 1
273,17178.91947,17747.01034,17772.01034, 1
274,17190.13680,17772.01034,17797.01034, 1
275,17243.21800,17797.01034,17822.01034, 1
276,17266.55022,17822.01034,17847.01034, 1
277,17319.36435,17847.01034,17872.01034, 1
278,17436.94219,17872.01034,17897.01034, 1
279,17493.42191,17897.01034,17922.01034, 1
280,17562.63563,17922.01034,17947.01034, 1
281,17587.33706,17947.01034,17972.01034, 1
282,17629.87541,17972.01034,17997.01034, 1
283,17708.76666,17997.01034,18022.01034, 0
284,17831.11513,18022.01034,18047.01034, 0
285,17879.88882,18047.01034,18072.01034, 0
286,17980.63758,18072.01034,18097.01034, 0
287,18052.94294,18097.01034,18122.01034, 0
288,18061.04292,18122.01034,18147.01034, 0
289,18078.45833,18147.01034,18172.01034, 0
290,18140.88801,18172.01034,18197.01034, 0
291,18392.54873,18392.54873,18417.54873, 0
292,18539.43402,18539.43402,18564.43402, 0
293,18545.70874,18564.43402,18589.43402, 0
294,18608.74249,18608.74249,18633.74249, 0
295,18614.91425,18633.74249,18658.74249, 0
296,18639.33960,18658.74249,18683.74249, 0
297,18702.65123,18702.65123,18727.65123, 0
298,18752.39515,18752.39515,18777.39515, 0
299,18773.35535,18777.39515,18802.39515, 0
300,18814.28313,18814.28313,18839.28313, 0
301,18814.62209,18839.28313,18864.28313, 0
302,18821.28317,18864.28313,18889.28313, 0
303,18831.18934,18889.28313,18914.28313, 0
304,18915.39282,18915.39282,18940.39282, 0
305,18983.19342,18983.19342,19008.19342, 0
306,19097.87542,19097.87542,19122.87542, 0
307,19154.58515,19154.58515,19179.58515, 0
308,19215.23359,19215.23359,19240.23359, 0
309,19215.74923,19240.23359,19265.23359, 0
310,19261.81314,19265.23359,19290.23359, 0
311,19373.29670,19373.29670,19398.29670, 0
312,19439.60899,19439.60899,19464.60899, 0
313,19518.14883,19518.14883,19543.14883, 0
314,19524.18919,19543.14883,19568.14883, 0
315,19535.55006,19568.14883,19593.14883, 0
316,19563.86417,19593.14883,19618.14883, 0
317,19568.71318,19618.14883,19643.14883, 0
318,19622.79862,19643.14883,19668.14883, 0
319,19774.04770,19774.04770,19799.04770, 0
320,19806.88782,19806.88782,19831.88782, 0
321,19888.61086,19888.61086,19913.61086, 0
322,19960.79661,19960.79661,19985.79661, 0
323,20023.39441,20023.39441,20048.39441, 0
324,20047.38858,20048.39441,20073.39441, 0
325,20069.38286,20073.39441,20098.39441, 0
326,20075.35403,20098.39441,20123.39441, 0
327,20076.76885,20123.39441,20148.39441, 0
328,20082.15543,20148.39441,20173.39441, 0
329,20083.53628,20173.39441,20198.39441, 0
330,20236.28918,20236.28918,20261.28918, 0
331,20403.41698,20403.41698,20428.41698, 0
332,20491.12745,20491.12745,20516.12745, 0
333,20522.10446,20522.10446,20547.10446, 0
334,20568.96441,20568.96441,20593.96441, 0
335,20644.39788,20644.39788,20669.39788, 0
336,20780.15716,20780.15716,20805.15716, 0
337,21020.94637,21020.94637,21045.94637, 0
338,21070.78376,21070.78376,21095.78376, 0
339,21186.73119,21186.73119,21211.73119, 0
340,21192.14563,21211.73119,21236.73119, 0
341,21198.77598,21236.73119,21261.73119, 0
342,21213.14667,21261.73119,21286.73119, 0
343,21269.74208,21286.73119,21311.73119, 0
344,21286.60762,21311.73119,21336.73119, 0
345,21300.87019,21336.73119,21361.73119, 0
346,21401.28605,21401.28605,21426.28605, 0
347,21452.70621,21452.70621,21477.70621, 0
348,21486.93816,21486.93816,21511.93816, 0
349,21528.78961,21528.78961,21553.78961, 0
350,21555.40694,21555.40694,21580.40694, 0
351,21581.26344,21581.26344,21606.26344, 0
352,21854.06984,21854.06984,21879.06984, 0
353,21957.92256,21957.92256,21982.92256, 0
354,22034.79274,22034.79274,22059.79274, 0
355,22112.00798,22112.00798,22137.00798, 0
356,22149.07600,22149.07600,22174.07600, 0
357,22196.50640,22196.50640,22221.50640, 0
358,22227.76394,22227.76394,22252.76394, 0
359,22238.56675,22252.76394,22277.76394, 0
360,22240.18533,22277.76394,22302.76394, 0
361,22246.28245,22302.76394,22327.76394, 0
362,22252.48846,22327.76394,22352.76394, 0
363,22252.93623,22352.76394,22377.76394, 0
364,22292.42668,22377.76394,22402.76394, 0
365,22495.69772,22495.69772,22520.69772, 0
366,22582.30054,22582.30054,22607.30054, 0
367,22660.94459,22660.94459,22685.94459, 0
368,22736.36600,22736.36600,22761.36600, 0
369,22977.75473,22977.75473,23002.75473, 0
370,22994.78002,23002.75473,23027.75473, 0
371,23056.97340,23056.97340,23081.97340, 0
372,23112.87645,23112.87645,23137.87645, 0
373,23175.70873,23175.70873,23200.70873, 0
374,23254.26038,23254.26038,23279.26038, 0
375,23292.64382,23292.64382,23317.64382, 0
376,23346.44508,23346.44508,23371.44508, 0
377,23351.04900,23371.44508,23396.44508, 0
378,23351.84213,23396.44508,23421.44508, 0
379,23389.19163,23421.44508,23446.44508, 0
380,23425.06965,23446.44508,23471.44508, 0
381,23440.30600,23471.44508,23496.44508, 0
382,23502.57920,23502.57920,23527.57920, 0
383,23631.50970,23631.50970,23656.50970, 0
384,23715.29200,23715.29200,23740.29200, 0
385,23718.29197,23740.29200,23765.29200, 0
386,23875.40350,23875.40350,23900.40350, 0
387,24019.60229,24160.80217,24185.80217, 1
388,24137.12662,24185.80217,24210.80217, 1
389,24292.90239,24292.90239,24317.90239, 0
390,24356.89325,24356.89325,24381.89325, 0
391,24364.33989,24381.89325,24406.89325, 0
392,24399.75603,24406.89325,24431.89325, 0
393,24449.51255,24449.51255,24474.51255, 0
394,24736.75007,24736.75007,24761.75007, 0
395,24740.64497,24761.75007,24786.75007, 0
396,24831.55473,24831.55473,24856.55473, 0
397,24971.62152,24971.62152,24996.62152, 0
398,24980.16223,24996.62152,25021.62152, 0
399,25015.94166,25021.62152,25046.62152, 0
400,25017.24245,25046.62152,25071.62152, 0
401,25116.41831,25116.41831,25141.41831, 0
402,25316.23699,25316.23699,25341.23699, 0
403,25396.98182,25396.98182,25421.98182, 0
404,25416.06999,25421.98182,25446.98182, 0
405,25442.48679,25446.98182,25471.98182, 0
406,25453.02232,25471.98182,25496.98182, 0
407,25455.54887,25496.98182,25521.98182, 0
408,25459.75463,25521.98182,25546.98182, 0
409,25604.86619,25604.86619,25629.86619, 0
410,25762.85894,25762.85894,25787.85894, 0
411,25875.68063,25875.68063,25900.68063, 0
412,25895.01872,25900.68063,25925.68063, 0
413,25921.88071,25925.68063,25950.68063, 0
414,25967.94383,25967.94383,25992.94383, 0
415,26025.06623,26025.06623,26050.06623, 0
416,26041.49520,26050.06623,26075.06623, 0
417,26080.39423,26080.39423,26105.39423, 0
418,26221.87017,26221.87017,26246.87017, 0
419,26304.74381,26304.74381,26329.74381, 0
420,26320.91132,26329.74381,26354.74381, 0
421,26419.08240,26419.08240,26444.08240, 0
422,26504.64611,26504.64611,26529.64611, 0
423,26556.48267,26556.48267,26581.48267, 0
424,26594.52854,26594.52854,26619.52854, 0
425,26597.88861,26619.52854,26644.52854, 0
426,26616.02649,26644.52854,26669.52854, 0
427,26644.73902,26669.52854,26694.52854, 0
428,26709.30370,26709.30370,26734.30370, 0
429,26758.19174,26758.19174,26783.19174, 0
430,26767.10204,26783.19174,26808.19174, 0
431,26926.09368,26926.09368,26951.09368, 0
432,27034.97805,27034.97805,27059.97805, 0
433,27088.90188,27088.90188,27113.90188, 0
434,27141.39378,27141.39378,27166.39378, 0
435,27191.63734,27191.63734,27216.63734, 0
436,27280.48544,27280.48544,27305.48544, 0
437,27301.81874,27305.48544,27330.48544, 0
438,27421.93829,27421.93829,27446.93829, 0
439,27483.67176,27483.67176,27508.67176, 0
440,27655.24391,27655.24391,27680.24391, 0
441,27707.93354,27707.93354,27732.93354, 0
442,27728.39320,27732.93354,27757.93354, 0
443,27752.20716,27757.93354,27782.93354, 0
444,27913.18857,27913.18857,27938.18857, 0
445,27965.16576,27965.16576,27990.16576, 0
446,28030.52510,28030.52510,28055.52510, 0
447,28187.94267,28187.94267,28212.94267, 0
448,28259.93432,28259.93432,28284.93432, 0
449,28271.48403,28284.93432,28309.93432, 0
450,28331.60385,28331.60385,28356.60385, 0
451,28372.67514,28372.67514,28397.67514, 0
452,28490.84052,28490.84052,28515.84052, 0
453,28507.69972,28515.84052,28540.84052, 0
454,28541.63923,28541.63923,28566.63923, 0
455,28555.17782,28566.63923,28591.63923, 0
456,28627.13723,28627.13723,28652.13723, 0
457,28652.02123,28652.13723,28677.13723, 0
458,28724.26521,28724.26521,28749.26521, 0
459,28751.57334,28751.57334,28776.57334, 0
460,28855.33251,28855.33251,28880.33251, 0
461,28874.88504,28880.33251,28905.33251, 0
462,28907.83827,28907.83827,28932.83827, 0
463,29022.63083,29022.63083,29047.63083, 0
464,29051.99358,29051.99358,29076.99358, 0
465,29063.22659,29076.99358,29101.99358, 0
466,29171.38216,29171.38216,29196.38216, 0
467,29181.61202,29196.38216,29221.38216, 0
468,29184.15666,29221.38216,29246.38216, 0
469,29190.92190,29246.38216,29271.38216, 0
470,29248.35012,29271.38216,29296.38216, 0
471,29369.69836,29369.69836,29394.69836, 0
472,29376.07477,29394.69836,29419.69836, 0
473,29400.88960,29419.69836,29444.69836, 0
474,29609.10023,29609.10023,29634.10023, 0
475,29795.28535,29795.28535,29820.28535, 0
476,29837.09147,29837.09147,29862.09147, 0
477,29851.22097,29862.09147,29887.09147, 0
